interaction_id,user_id,article_id
7477,1252,80
7478,2735,80
7479,422,80
7480,985,80
7481,595,80
7482,1292,80
7483,417,80
7484,2321,80
7485,2031,80
7486,808,80
7487,620,80
7488,2228,80
7489,2891,80
7490,684,80
7491,2908,80
7492,987,80
7493,1704,80
7494,619,80
7495,210,80
7496,2123,80
7497,1256,80
7498,2729,80
7499,822,80
7500,2823,80
7501,435,80
7502,1854,80
7503,561,80
7504,287,80
7505,2005,80
7506,723,80
7507,1751,80
7508,2985,80
7509,957,80
7510,110,80
7511,372,80
7512,2275,80
7513,894,80
7514,451,80
7515,1954,80
7516,908,80
7517,1760,80
7518,2858,80
7519,877,80
7520,1558,80
7521,2461,80
7522,2111,80
7523,2296,80
7524,2354,80
7525,1630,80
7526,2193,80
7527,2125,80
7528,2044,80
7529,1158,80
7530,2530,80
7531,731,80
7532,482,80
7533,1046,80
7534,768,80
7535,2023,80
7536,717,80
7537,2007,80
7538,1561,80
7539,472,80
7540,780,80
7541,1589,80
7542,2237,80
7543,1206,80
7544,718,80
7545,290,81
7546,2965,81
7547,294,81
7548,392,81
7549,2661,81
7550,2024,81
7551,1317,81
7552,1982,81
7553,2862,81
7554,744,81
7555,2623,81
7556,2381,81
7557,3032,81
7558,950,81
7559,1043,81
7560,2701,81
7561,529,81
7562,1777,81
7563,2573,81
7564,245,81
7565,1041,81
7566,1226,81
7567,1030,81
7568,2787,81
7569,409,81
7570,1757,81
7571,456,81
7572,2841,81
7573,2430,81
7574,898,81
7575,1158,81
7576,1223,81
7577,2494,81
7578,1726,81
7579,1295,81
7580,2194,81
7581,1382,81
7582,401,81
7583,333,81
7584,988,81
7585,1841,81
7586,1676,81
7587,811,81
7588,2119,81
7589,88,81
7590,1417,81
7591,163,81
7592,999,81
7593,52,81
7594,1418,81
7595,2340,81
7596,2243,81
7597,1787,81
7598,1532,81
7599,1837,81
7600,1016,81
7601,2164,81
7602,2377,81
7603,2373,81
7604,1998,81
7605,1502,81
7606,10,81
7607,597,81
7608,1929,81
7609,2672,81
7610,153,81
7611,1707,81
7612,1944,81
7613,2002,81
7614,316,81
7615,453,81
7616,1941,81
7617,666,81
7618,2840,81
7619,2815,81
7620,2893,81
7621,883,81
7622,2186,81
7623,2023,81
7624,112,81
7625,801,81
7626,642,81
7627,2908,81
7628,2580,81
7629,885,81
7630,1616,81
7631,595,81
7632,833,81
7633,1960,81
7634,2008,81
7635,2559,81
7636,496,81
7637,2268,81
7638,1139,81
7639,1568,81
7640,154,81
7641,485,81
7642,813,81
7643,869,81
7644,1521,81
7645,3038,81
7646,1732,81
7647,686,81
7648,1628,81
7649,2427,81
7650,131,81
7651,1892,81
7652,2177,81
7653,450,81
7654,750,82
7655,2853,82
7656,1926,82
7657,121,82
7658,239,82
7659,2391,82
7660,1734,82
7661,1729,82
7662,2692,82
7663,741,82
7664,497,82
7665,1879,82
7666,2700,82
7667,799,82
7668,2079,82
7669,471,82
7670,533,82
7671,2755,82
7672,367,82
7673,77,82
7674,2362,82
7675,1103,82
7676,1203,82
7677,2437,82
7678,556,82
7679,1987,82
7680,949,82
7681,321,82
7682,2097,82
7683,966,82
7684,2645,82
7685,2811,82
7686,2585,82
7687,976,82
7688,732,82
7689,2731,82
7690,1368,82
7691,2157,82
7692,2525,82
7693,833,82
7694,372,82
7695,1910,82
7696,1807,82
7697,812,82
7698,1789,82
7699,2406,82
7700,1063,82
7701,742,82
7702,2212,82
7703,2393,82
7704,2912,82
7705,455,82
7706,2721,82
7707,2334,82
7708,2137,82
7709,947,82
7710,71,82
7711,1542,82
7712,859,82
7713,872,82
7714,2837,82
7715,473,82
7716,2860,82
7717,1530,82
7718,2558,82
7719,852,82
7720,1936,82
7721,1699,82
7722,2826,82
7723,555,82
7724,635,82
7725,2894,82
7726,300,82
7727,1938,82
7728,190,82
7729,1831,82
7730,1681,82
7731,1752,82
7732,1433,82
7733,2266,82
7734,3026,82
7735,827,82
7736,980,82
7737,979,82
7738,2328,82
7739,1055,82
7740,2063,82
7741,1347,82
7742,1857,82
7743,2532,82
7744,1564,82
7745,1436,82
7746,805,82
7747,1568,82
7748,794,82
7749,2572,82
7750,1178,82
7751,404,82
7752,1625,82
7753,2804,82
7754,907,82
7755,797,82
7756,1227,82
7757,2949,82
7758,2579,82
7759,462,82
7760,2411,82
7761,2342,82
7762,1480,82
7763,2233,82
7764,1785,82
7765,625,82
7766,175,82
7767,1125,82
7768,194,82
7769,1197,82
7770,2575,82
7771,108,82
7772,216,82
7773,2043,82
7774,1517,82
7775,461,82
7776,2457,82
7777,669,82
7778,242,82
7779,2290,82
7780,1858,82
7781,1196,82
7782,2114,82
7783,2787,82
7784,1917,82
7785,675,82
7786,1280,82
7787,1182,82
7788,590,82
7789,2447,82
7790,1157,82
7791,2716,82
7792,1078,82
7793,2562,82
7794,1659,82
7795,1167,82
7796,2146,82
7797,2394,82
7798,1460,82
7799,1285,82
7800,1766,82
7801,1790,82
7802,1286,82
7803,2312,82
7804,1212,82
7805,1847,82
7806,3009,82
7807,788,82
7808,720,82
7809,547,82
7810,2102,82
7811,1356,82
7812,1177,82
7813,633,82
7814,2728,82
7815,1337,82
7816,350,82
7817,335,82
7818,209,82
7819,1118,82
7820,1430,82
7821,744,82
7822,1061,82
7823,22,82
7824,1066,82
7825,401,82
7826,16,82
7827,2122,82
7828,2848,82
7829,1901,82
7830,293,82
7831,3018,82
7832,2973,82
7833,1415,82
7834,2198,82
7835,2931,82
7836,2374,82
7837,1908,82
7838,1868,82
7839,2982,82
7840,227,82
7841,2537,82
7842,449,82
7843,1160,82
7844,845,82
7845,82,82
7846,1730,82
7847,1217,82
7848,1682,82
7849,919,82
7850,2879,82
7851,1810,82
7852,2930,82
7853,9,82
7854,2383,82
7855,2526,82
7856,184,82
7857,1911,82
7858,2019,82
7859,450,82
7860,1685,82
7861,52,82
7862,1489,82
7863,2384,82
7864,2205,82
7865,3031,82
7866,1322,82
7867,1293,82
7868,1471,82
7869,2224,82
7870,1085,82
7871,409,82
7872,2630,82
7873,2528,82
7874,2106,82
7875,1491,82
7876,2322,82
7877,1629,82
7878,180,82
7879,540,82
7880,1158,82
7881,110,82
7882,519,82
7883,1242,82
7884,2190,82
7885,1106,82
7886,2276,82
7887,2615,82
7888,1035,82
7889,2439,82
7890,396,82
7891,1252,82
7892,298,82
7893,163,82
7894,202,82
7895,323,82
7896,2551,82
7897,1656,82
7898,2889,82
7899,1637,82
7900,1921,82
7901,570,82
7902,1645,82
7903,1165,82
7904,2849,82
7905,2858,82
7906,616,82
7907,1898,82
7908,1949,82
7909,1721,82
7910,389,82
7911,1998,82
7912,2434,82
7913,1047,82
7914,1566,82
7915,362,82
7916,2847,82
7917,339,82
7918,646,82
7919,900,82
7920,2521,82
7921,2132,82
7922,25,82
7923,568,82
7924,2292,82
7925,1221,82
7926,84,82
7927,2939,82
7928,468,82
7929,1551,82
7930,756,82
7931,2250,82
7932,2368,82
7933,1205,82
7934,2012,82
7935,2780,82
7936,2486,82
7937,1251,82
7938,1330,82
7939,2715,82
7940,73,82
7941,638,82
7942,474,82
7943,858,82
7944,1922,82
7945,569,82
7946,916,82
7947,1409,82
7948,706,82
7949,3027,82
7950,509,82
7951,2588,82
7952,1422,82
7953,369,82
7954,1519,82
7955,1073,82
7956,726,82
7957,2923,82
7958,1398,82
7959,2841,82
7960,510,82
7961,1827,82
7962,811,82
7963,572,82
7964,289,82
7965,237,82
7966,2299,82
7967,847,82
7968,2983,82
7969,566,82
7970,1077,82
7971,1143,82
7972,1518,82
7973,2660,82
7974,2548,82
7975,34,82
7976,1235,82
7977,1,82
7978,1623,82
7979,784,82
7980,1245,82
7981,1268,82
7982,1186,82
7983,2730,82
7984,1631,82
7985,2763,82
7986,2217,82
7987,1495,82
7988,1181,82
7989,2530,82
7990,582,82
7991,2866,82
7992,1775,82
7993,1871,82
7994,1571,82
7995,1691,82
7996,2037,82
7997,2002,82
7998,661,82
7999,1782,82
8000,1944,82
8001,1669,82
8002,2242,82
8003,1380,82
8004,2052,82
8005,1994,82
8006,2288,82
8007,642,82
8008,341,82
8009,2041,82
8010,730,82
8011,356,82
8012,411,82
8013,946,82
8014,3025,82
8015,486,82
8016,901,82
8017,2815,82
8018,2938,82
8019,709,82
8020,2694,82
8021,429,82
8022,2323,82
8023,44,82
8024,753,82
8025,2145,82
8026,1403,82
8027,146,82
8028,2743,82
8029,1101,82
8030,513,82
8031,697,82
8032,1027,82
8033,1932,82
8034,1312,82
8035,1291,82
8036,908,82
8037,1904,82
8038,683,82
8039,1897,82
8040,2891,82
8041,1615,82
8042,2977,82
8043,938,82
8044,1726,82
8045,940,82
8046,14,82
8047,3039,82
8048,2965,82
8049,1995,82
8050,2764,82
8051,2947,82
8052,1735,82
8053,3048,82
8054,2341,82
8055,1594,82
8056,600,82
8057,37,82
8058,775,82
8059,1314,82
8060,2011,82
8061,2005,82
8062,2944,82
8063,2726,82
8064,637,82
8065,2880,82
8066,469,82
8067,963,82
8068,1754,82
8069,45,82
8070,2372,82
8071,541,82
8072,894,82
8073,975,82
8074,2321,82
8075,128,82
8076,608,82
8077,2373,82
8078,2999,82
8079,2015,82
8080,2777,82
8081,771,82
8082,206,82
8083,1550,82
8084,787,82
8085,1362,82
8086,1378,82
8087,967,82
8088,1472,82
8089,351,82
8090,2135,82
8091,129,82
8092,361,82
8093,294,82
8094,193,82
8095,185,82
8096,485,82
8097,2529,82
8098,2385,82
8099,1882,82
8100,2207,82
8101,2253,82
8102,2234,82
8103,2246,82
8104,2451,82
8105,1698,82
8106,658,82
8107,263,82
8108,1264,82
8109,281,82
8110,524,82
8111,75,82
8112,905,82
8113,2957,82
8114,1156,82
8115,909,82
8116,2054,82
8117,1937,82
8118,86,82
8119,1553,82
8120,114,82
8121,2064,82
8122,2864,82
8123,2775,82
8124,2267,82
8125,2416,82
8126,2637,82
8127,2013,82
8128,1306,82
8129,2583,82
8130,1503,82
8131,3033,82
8132,2655,82
8133,2357,82
8134,327,82
8135,204,82
8136,2800,82
8137,427,82
8138,1184,82
8139,1864,82
8140,654,82
8141,1407,82
8142,1100,82
8143,2062,82
8144,233,82
8145,538,82
8146,1853,82
8147,613,82
8148,728,82
8149,2248,82
8150,820,82
8151,903,82
8152,2696,82
8153,1632,82
8154,3020,82
8155,1604,82
8156,1364,82
8157,1041,82
8158,1462,82
8159,551,82
8160,2954,82
8161,2929,82
8162,1315,82
8163,1056,82
8164,2076,82
8165,1512,82
8166,1000,82
8167,990,82
8168,324,82
8169,1206,82
8170,2549,82
8171,889,82
8172,395,82
8173,2709,82
8174,1247,82
8175,1929,82
8176,1127,82
8177,1739,82
8178,420,82
8179,2424,82
8180,1786,82
8181,1457,82
8182,170,82
8183,1723,82
8184,801,82
8185,2065,82
8186,647,82
8187,454,82
8188,747,82
8189,1989,82
8190,161,82
8191,1815,82
8192,1370,82
8193,1975,82
8194,2307,82
8195,2896,82
8196,1062,82
8197,507,82
8198,456,82
8199,1195,82
8200,2666,82
8201,1052,82
8202,459,82
8203,1591,82
8204,583,82
8205,2514,82
8206,1896,82
8207,1309,82
8208,1288,82
8209,291,82
8210,2154,82
8211,2533,82
8212,928,82
8213,1731,82
8214,721,82
8215,398,82
8216,2025,82
8217,419,82
8218,815,82
8219,2499,82
8220,1122,82
8221,2294,82
8222,624,82
8223,2589,82
8224,1031,82
8225,316,82
8226,1254,82
8227,1755,82
8228,1648,82
8229,691,82
8230,792,82
8231,310,82
8232,2245,82
8233,328,82
8234,1849,82
8235,1830,82
8236,2392,82
8237,231,82
8238,630,82
8239,2781,82
8240,1749,82
8241,1382,82
8242,2284,82
8243,2759,82
8244,795,82
8245,337,82
8246,2981,82
8247,512,82
8248,803,82
8249,2450,82
8250,3000,82
8251,896,82
8252,988,82
8253,839,82
8254,479,82
8255,2396,82
8256,2950,82
8257,2838,82
8258,1614,82
8259,3028,82
8260,2597,82
8261,2180,82
8262,72,82
8263,212,82
8264,2418,82
8265,1149,82
8266,2038,82
8267,2256,82
8268,1275,82
8269,443,82
8270,1170,82
8271,2661,82
8272,1001,82
8273,196,82
8274,1646,82
8275,1240,82
8276,3004,82
8277,2613,82
8278,842,82
8279,1131,82
8280,2014,82
8281,1951,82
8282,2943,82
8283,1428,82
8284,2387,82
8285,1576,82
8286,131,82
8287,2010,82
8288,1960,82
8289,392,82
8290,983,82
8291,2515,82
8292,1042,82
8293,1902,82
8294,1893,82
8295,164,82
8296,1277,82
8297,687,82
8298,619,82
8299,38,82
8300,1199,82
8301,2814,82
8302,1473,82
8303,1881,82
8304,2121,82
8305,2662,82
8306,406,82
8307,254,82
8308,30,82
8309,2158,82
8310,1869,82
8311,147,82
8312,2186,82
8313,924,82
8314,511,82
8315,2603,82
8316,305,82
8317,2296,82
8318,664,82
8319,24,82
8320,2605,82
8321,436,82
8322,458,82
8323,714,82
8324,2419,82
8325,1905,82
8326,299,82
8327,1383,82
8328,2458,82
8329,836,82
8330,535,82
8331,1200,82
8332,1044,82
8333,587,82
8334,1507,82
8335,1878,82
8336,373,82
8337,1886,82
8338,1722,82
8339,2851,82
8340,1297,82
8341,2405,82
8342,958,82
8343,1797,82
8344,2834,82
8345,1940,82
8346,2185,82
8347,2684,82
8348,2830,82
8349,659,82
8350,617,82
8351,1707,82
8352,3038,82
8353,1529,82
8354,1036,82
8355,1665,82
8356,197,82
8357,558,82
8358,463,82
8359,89,82
8360,2216,82
8361,1019,82
8362,532,82
8363,1597,82
8364,1013,82
8365,1236,82
8366,995,82
8367,13,82
8368,2123,82
8369,333,82
8370,693,82
8371,596,82
8372,1037,82
8373,502,82
8374,1088,82
8375,766,82
8376,186,82
8377,2670,82
8378,962,82
8379,282,82
8380,1618,82
8381,378,82
8382,2375,82
8383,187,82
8384,1449,82
8385,2884,82
8386,498,82
8387,636,82
8388,1848,82
8389,2987,82
8390,1215,82
8391,2009,82
8392,477,82
8393,1984,82
8394,791,82
8395,1894,82
8396,268,82
8397,1627,82
8398,751,82
8399,2107,82
8400,2298,82
8401,2598,82
8402,3029,82
8403,1438,82
8404,2077,82
8405,60,82
8406,2771,82
8407,1900,82
8408,1323,82
8409,1361,82
8410,2331,82
8411,2557,82
8412,2483,82
8413,1592,82
8414,1161,82
8415,2887,82
8416,1965,82
8417,1686,82
8418,1842,82
8419,1952,82
8420,2191,82
8421,1715,82
8422,2683,82
8423,2634,82
8424,1388,82
8425,1791,82
8426,1923,82
8427,1622,82
8428,2729,82
8429,274,82
8430,902,82
8431,2653,82
8432,2873,82
8433,1336,82
8434,604,82
8435,1427,82
8436,1617,82
8437,864,82
8438,985,82
8439,2031,82
8440,1925,82
8441,2049,82
8442,1183,82
8443,1051,82
8444,1102,82
8445,2906,82
8446,1241,82
8447,1866,82
8448,1620,82
8449,2679,83
8450,1124,83
8451,1314,83
8452,2571,83
8453,499,83
8454,1212,83
8455,3005,83
8456,2200,83
8457,36,83
8458,2561,83
8459,2142,83
8460,1715,83
8461,731,83
8462,461,83
8463,1919,83
8464,1325,83
8465,2628,83
8466,794,83
8467,1946,83
8468,758,83
8469,1942,83
8470,150,83
8471,1186,83
8472,535,83
8473,1850,83
8474,960,83
8475,2351,83
8476,356,83
8477,1698,83
8478,71,83
8479,113,83
8480,931,83
8481,1861,83
8482,2935,83
8483,278,83
8484,2114,83
8485,2042,83
8486,1569,83
8487,2946,83
8488,1523,83
8489,2559,83
8490,2459,83
8491,3038,83
8492,2782,83
8493,918,83
8494,2581,83
8495,291,83
8496,2065,83
8497,1039,83
8498,2013,83
8499,1244,83
8500,30,83
8501,718,83
8502,133,83
8503,1292,83
8504,2564,83
8505,2251,83
8506,2400,83
8507,2463,83
8508,1133,83
8509,1536,83
8510,1544,83
8511,352,83
8512,1834,83
8513,2197,83
8514,1868,83
8515,2278,83
8516,371,83
8517,2322,83
8518,645,83
8519,745,83
8520,1490,83
8521,1475,83
8522,811,83
8523,1101,83
8524,574,83
8525,1743,83
8526,2792,83
8527,1543,83
8528,2629,83
8529,1366,83
8530,2539,83
8531,1348,83
8532,1327,83
8533,486,83
8534,392,83
8535,1870,83
8536,2526,83
8537,422,83
8538,1094,83
8539,1285,83
8540,2734,83
8541,2740,83
8542,1598,83
8543,830,83
8544,533,83
8545,815,83
8546,2381,83
8547,985,83
8548,2118,83
8549,604,83
8550,1445,83
8551,1069,83
8552,1529,83
8553,1742,83
8554,3022,83
8555,2750,83
8556,2121,83
8557,475,83
8558,2811,83
8559,2731,83
8560,2714,83
8561,1447,83
8562,529,83
8563,2301,83
8564,1177,83
8565,1045,83
8566,1183,83
8567,1708,83
8568,1008,83
8569,2104,83
8570,1977,83
8571,1546,83
8572,167,83
8573,2866,83
8574,1242,83
8575,1357,83
8576,1377,83
8577,1111,83
8578,2057,83
8579,47,83
8580,2669,83
8581,315,83
8582,3048,83
8583,1918,83
8584,206,83
8585,1721,83
8586,1001,83
8587,2908,83
8588,2305,83
8589,1540,83
8590,1300,83
8591,2036,83
8592,1564,83
8593,1206,83
8594,2150,83
8595,1800,83
8596,2585,83
8597,1688,83
8598,1781,83
8599,1443,83
8600,2326,83
8601,1252,83
8602,2595,83
8603,992,83
8604,2346,83
8605,1040,83
8606,2152,83
8607,643,83
8608,181,83
8609,2409,83
8610,2465,83
8611,73,83
8612,2890,83
8613,1347,83
8614,2768,83
8615,2398,83
8616,2752,83
8617,2543,83
8618,2968,83
8619,1922,83
8620,703,83
8621,1180,83
8622,2297,83
8623,485,83
8624,2845,83
8625,636,83
8626,2678,83
8627,1463,83
8628,2566,83
8629,2922,83
8630,1275,83
8631,2122,83
8632,702,83
8633,2441,83
8634,2502,83
8635,890,83
8636,76,83
8637,1305,83
8638,526,83
8639,2499,83
8640,790,83
8641,2880,83
8642,2960,83
8643,2780,83
8644,1837,83
8645,807,83
8646,2136,83
8647,2979,83
8648,1152,83
8649,184,83
8650,3043,83
8651,2558,83
8652,683,83
8653,2214,83
8654,3,83
8655,1704,83
8656,1104,83
8657,1158,83
8658,744,83
8659,826,83
8660,1372,83
8661,756,83
8662,1408,83
8663,1765,83
8664,2166,83
8665,2064,83
8666,742,83
8667,124,83
8668,2541,83
8669,2665,83
8670,2984,83
8671,2925,83
8672,1936,83
8673,2733,83
8674,1354,83
8675,2395,83
8676,2915,83
8677,2424,83
8678,1253,83
8679,1153,83
8680,878,83
8681,1117,83
8682,2505,83
8683,761,83
8684,2168,83
8685,1157,83
8686,1128,83
8687,1588,83
8688,2228,83
8689,2230,83
8690,2299,83
8691,1184,83
8692,2107,83
8693,737,83
8694,1784,83
8695,2094,83
8696,2789,83
8697,920,83
8698,941,83
8699,1683,83
8700,2529,83
8701,2206,83
8702,2631,83
8703,2487,83
8704,829,83
8705,3028,83
8706,2868,83
8707,1301,83
8708,148,83
8709,917,83
8710,2553,83
8711,2900,83
8712,1204,83
8713,176,83
8714,1574,83
8715,1149,83
8716,385,83
8717,327,83
8718,473,83
8719,638,83
8720,1318,83
8721,1835,83
8722,2926,83
8723,2308,83
8724,1971,83
8725,2272,83
8726,2194,83
8727,2106,83
8728,1506,83
8729,1732,83
8730,1393,83
8731,1197,83
8732,812,83
8733,1080,83
8734,1297,83
8735,1771,83
8736,1517,83
8737,335,83
8738,1031,83
8739,1148,83
8740,2154,83
8741,1006,83
8742,28,83
8743,262,83
8744,1508,83
8745,585,83
8746,1499,83
8747,1756,83
8748,2857,83
8749,2004,83
8750,97,83
8751,2417,83
8752,788,83
8753,2829,83
8754,1612,83
8755,283,83
8756,741,83
8757,2772,83
8758,3024,83
8759,972,83
8760,2345,83
8761,686,83
8762,1164,83
8763,2123,83
8764,2953,83
8765,1323,83
8766,1504,83
8767,681,83
8768,1221,83
8769,197,83
8770,2616,83
8771,75,83
8772,2084,83
8773,821,83
8774,1440,83
8775,1213,83
8776,1665,83
8777,1954,83
8778,2876,83
8779,1004,83
8780,1790,83
8781,2756,83
8782,873,83
8783,2639,83
8784,2921,83
8785,2584,83
8786,2202,83
8787,1455,83
8788,1831,83
8789,2969,83
8790,764,83
8791,2414,83
8792,1537,83
8793,1964,83
8794,1738,83
8795,2557,83
8796,1113,83
8797,2795,83
8798,1980,83
8799,2448,83
8800,820,83
8801,2781,83
8802,158,83
8803,2379,83
8804,2594,83
8805,2257,83
8806,2889,83
8807,1512,83
8808,1908,83
8809,313,83
8810,1685,83
8811,2302,83
8812,2371,83
8813,799,83
8814,1887,83
8815,1701,83
8816,1483,83
8817,1670,83
8818,2494,83
8819,1391,83
8820,252,83
8821,1745,83
8822,967,83
8823,2815,83
8824,482,83
8825,991,83
8826,1319,83
8827,2551,83
8828,183,83
8829,2412,83
8830,2751,83
8831,590,83
8832,950,83
8833,1640,83
8834,2803,83
8835,2671,83
8836,2220,83
8837,2699,83
8838,353,83
8839,2312,83
8840,2942,83
8841,152,83
8842,689,83
8843,2418,83
8844,1583,83
8845,269,83
8846,808,83
8847,982,83
8848,2684,83
8849,2022,83
8850,2242,83
8851,46,83
8852,1293,83
8853,963,83
8854,2910,83
8855,1278,83
8856,2965,83
8857,49,83
8858,988,83
8859,2362,83
8860,1097,83
8861,676,83
8862,2423,83
8863,626,83
8864,611,83
8865,1346,83
8866,2883,83
8867,1791,83
8868,1939,83
8869,33,83
8870,207,83
8871,2501,83
8872,732,83
8873,998,83
8874,1864,83
8875,1787,83
8876,1239,83
8877,16,83
8878,2255,83
8879,728,83
8880,2158,83
8881,51,83
8882,2777,83
8883,2897,83
8884,9,83
8885,1382,83
8886,1248,83
8887,2568,83
8888,1646,83
8889,629,83
8890,239,83
8891,2113,83
8892,1899,83
8893,2540,83
8894,2577,83
8895,1927,83
8896,1639,83
8897,2796,83
8898,2442,83
8899,2700,83
8900,2186,83
8901,2099,83
8902,538,83
8903,1943,83
8904,1295,83
8905,1361,83
8906,556,83
8907,2276,83
8908,2126,83
8909,1620,83
8910,1700,83
8911,307,83
8912,1028,83
8913,1135,83
8914,2703,83
8915,2673,83
8916,1287,83
8917,2705,83
8918,423,83
8919,1110,83
8920,289,83
8921,2920,83
8922,2008,83
8923,1912,83
8924,835,83
8925,2848,83
8926,1427,83
8927,806,83
8928,3011,83
8929,110,83
8930,552,83
8931,2469,83
8932,1460,83
8933,2913,83
8934,261,83
8935,2196,83
8936,1900,83
8937,1615,83
8938,1768,83
8939,2103,83
8940,2632,83
8941,1018,83
8942,1388,83
8943,1941,83
8944,951,83
8945,553,83
8946,2944,83
8947,602,83
8948,723,83
8949,1894,83
8950,107,83
8951,200,83
8952,386,83
8953,1298,83
8954,2533,83
8955,1038,83
8956,911,83
8957,1309,83
8958,1170,83
8959,37,83
8960,2713,83
8961,2630,83
8962,20,83
8963,2295,83
8964,1752,83
8965,287,83
8966,2854,83
8967,2366,83
8968,449,83
8969,2939,83
8970,395,83
8971,492,83
8972,464,83
8973,2950,83
8974,1749,83
8975,783,83
8976,2367,83
8977,2675,83
8978,2808,83
8979,2855,83
8980,2769,83
8981,1949,83
8982,2831,83
8983,383,83
8984,523,83
8985,852,83
8986,1886,83
8987,1486,83
8988,1689,83
8989,2156,83
8990,309,83
8991,151,83
8992,1956,83
8993,1627,83
8994,1230,83
8995,1010,83
8996,161,83
8997,2076,83
8998,1273,83
8999,1344,83
9000,2250,83
9001,679,83
9002,2000,83
9003,384,83
9004,564,83
9005,2162,83
9006,365,83
9007,816,83
9008,2732,83
9009,2237,83
9010,2837,83
9011,2685,83
9012,908,83
9013,1926,83
9014,1127,83
9015,2109,83
9016,1029,83
9017,5,83
9018,271,83
9019,2335,83
9020,245,83
9021,1824,83
9022,2604,83
9023,2244,83
9024,1238,83
9025,606,83
9026,2816,83
9027,1717,83
9028,1216,83
9029,2873,83
9030,623,83
9031,1341,83
9032,314,83
9033,363,83
9034,1194,83
9035,2115,83
9036,994,83
9037,2083,83
9038,2433,83
9039,2666,83
9040,131,83
9041,2342,83
9042,427,83
9043,2112,83
9044,1103,83
9045,2140,83
9046,620,83
9047,1966,83
9048,364,83
9049,493,83
9050,1872,83
9051,986,83
9052,2129,83
9053,2072,83
9054,1895,83
9055,2215,83
9056,2394,83
9057,2775,83
9058,234,83
9059,1730,83
9060,2267,83
9061,630,83
9062,768,83
9063,775,83
9064,1749,84
9065,1115,84
9066,2032,84
9067,1865,84
9068,2009,84
9069,766,84
9070,2341,84
9071,2026,84
9072,409,84
9073,620,84
9074,908,84
9075,2865,84
9076,989,84
9077,64,84
9078,437,84
9079,100,84
9080,1221,84
9081,2427,84
9082,1360,84
9083,2560,84
9084,149,84
9085,1420,84
9086,2394,84
9087,2057,84
9088,2597,84
9089,822,84
9090,1520,84
9091,2063,84
9092,522,84
9093,2490,84
9094,942,84
9095,286,84
9096,2336,84
9097,2149,84
9098,2705,84
9099,2731,84
9100,837,84
9101,1957,84
9102,3046,84
9103,744,84
9104,1430,84
9105,2783,84
9106,317,84
9107,2840,84
9108,1478,84
9109,1900,84
9110,2048,84
9111,2355,84
9112,208,84
9113,1917,84
9114,2825,84
9115,2917,84
9116,2951,84
9117,1971,84
9118,1934,84
9119,1685,84
9120,1856,84
9121,1872,84
9122,133,84
9123,273,84
9124,1896,84
9125,951,84
9126,909,84
9127,596,84
9128,2442,84
9129,2940,84
9130,2885,84
9131,674,84
9132,474,84
9133,652,84
9134,293,84
9135,1783,84
9136,849,84
9137,2792,84
9138,1878,84
9139,1096,84
9140,3002,84
9141,2908,84
9142,2374,84
9143,2411,84
9144,2979,84
9145,1837,84
9146,2692,84
9147,204,84
9148,1690,84
9149,1526,84
9150,119,84
9151,269,84
9152,70,84
9153,887,84
9154,166,84
9155,1278,84
9156,2480,84
9157,1879,84
9158,2054,84
9159,98,84
9160,2561,84
9161,451,84
9162,914,84
9163,1571,84
9164,2845,84
9165,3042,84
9166,2384,84
9167,2226,84
9168,1607,84
9169,2031,84
9170,446,84
9171,811,84
9172,2986,84
9173,979,84
9174,741,84
9175,712,84
9176,1467,84
9177,691,84
9178,1980,84
9179,232,84
9180,319,84
9181,831,84
9182,2370,84
9183,980,84
9184,1424,84
9185,2399,84
9186,927,84
9187,2229,84
9188,860,84
9189,1966,84
9190,1362,84
9191,2835,84
9192,2993,84
9193,2360,84
9194,2802,84
9195,423,84
9196,2000,84
9197,616,84
9198,1592,84
9199,2265,84
9200,2201,84
9201,2656,84
9202,1709,84
9203,2834,84
9204,2719,84
9205,2585,84
9206,1617,84
9207,2246,84
9208,2974,84
9209,39,84
9210,992,84
9211,1040,84
9212,869,84
9213,2495,84
9214,140,84
9215,1095,84
9216,2169,84
9217,1228,84
9218,445,84
9219,1868,84
9220,1591,84
9221,2286,84
9222,3007,84
9223,577,84
9224,2323,84
9225,1682,84
9226,2172,84
9227,1412,84
9228,655,84
9229,142,84
9230,2559,84
9231,2486,84
9232,505,84
9233,1969,84
9234,2251,84
9235,1703,84
9236,962,84
9237,2696,84
9238,1960,84
9239,2197,84
9240,1992,84
9241,2200,84
9242,449,84
9243,2821,84
9244,2554,84
9245,1990,84
9246,1835,84
9247,338,84
9248,1317,84
9249,1871,84
9250,255,84
9251,346,84
9252,3030,84
9253,1004,84
9254,1061,84
9255,765,84
9256,1972,84
9257,1431,84
9258,2406,84
9259,1558,84
9260,52,84
9261,1460,84
9262,172,84
9263,2524,84
9264,353,84
9265,671,84
9266,1389,84
9267,604,84
9268,1642,84
9269,1390,84
9270,2906,84
9271,271,84
9272,1764,84
9273,398,84
9274,1943,84
9275,2636,84
9276,2396,84
9277,2863,84
9278,1194,84
9279,2815,84
9280,697,84
9281,1785,84
9282,2665,84
9283,2805,84
9284,264,84
9285,2216,84
9286,633,84
9287,2376,84
9288,2132,84
9289,560,84
9290,2542,84
9291,1394,84
9292,1656,84
9293,2959,84
9294,1802,84
9295,54,84
9296,619,84
9297,85,84
9298,1007,84
9299,1045,84
